Bahnaric,Vietnamese
"'Bok. Kei-Dei pơkă wă ăn kơ sư pơm 'bă kơ đĩ-đăng teh đak pàng khan kơ sư, kon sâu sưning-mônh lơ thoi lẽ sơnglồng tơ plẽnh. Kởplah noh sỡ. Abraham,sư đei minh-hrẽng sơnăm boih, mă-lei sư ưh tam mă đei kon ôh. sư krà pã kẽ boih, akâu sư dang lẽ kơ lôch. Gah akàn sư yà. Sara kữm kră mởn păng sư akâu pôm tăm, thoi yơ 'Bok. Kei-Dei pơkă kơ sư khan pơm ’bă kơ đĩ-đăng teh đak? Tơdrong noh, tơng bơn, ưh kơ gan wă lui’ ôh. Mă-lei sư lui kơ nỡr 'Bok. Kei-Dei pơkă kơsưnoh, sư ưh kơhiơt ôh dôm tơdrong ’Bok. Kei-Dei pơkà.","Người cậy-trông khi chẳng còn lẽ ưông-cậy, cứ tin, và ưở nên cha của nhiều dàn-tộc, theo lời đã phân cho người rằng:. Dòng-dõi ngươi sẽ như thể ấy? ‘Người thấy thân-thể mình hao-mòn, vì đã gần đầy trăm tuổi, và thấy. Sa-ra không thể sanh-đẻ được nữa, song đức-tin chẳng kém?"
"'Bok. Kei-Dei pơm trŏ thoi sư pơkă, sư pơm tơpăt ling-lang. Kơlih kơ thoi noh na bơ̆n dah roi tơdrong yoch bơ̆n kơ sư, na sư gô pơklaih bơ̆n đơ̆ng tơdrong yoch"" tơpă păng 'nhao jơhngơ̆m bơ̆n đơ̆ng dôm tơdrong kơnê̆.","Nếu chúng ta thú nhận tội lỗi,. Thiên. Chúa là Đấng trung thành và công chính sẽ tha tội cho chúng ta, và sẽ thanh tẩy chúng ta sạch mọi điều bất chính."
"'Bok. Kei-Dei pơma dơ̆ng gah tơdrohg pơgơ̆p 'nao, sư jô̆ kơ tơdrong pơgơ̆p hơdrol sơ̆ thoi lĕ kơ so boih. Tơdrong kiơ so, tơdrong noh wă jê̆ hiong tôch boih.","Khi. Thiên. Chúa nói đến. Giao Ước. Mới,. Người làm cho giao ước thứ nhất hoá ra giao ước cũ; và cái gì cũ kỹ, lỗi thời, thì sắp tan biến đi."
'Bok. Kei-Dei pơma gah. Kon sư thoi âu: sư wă kơ bơ̆n arih ling-lang păng sư. Bơ̆n gô arih ling-lang tơpă dah bơ̆n lui kơ. Kon sư.,"Lời chứng đó là thế này:. Thiên. Chúa đã ban cho chúng ta sự sống đời đời, và sự sống ấy ở trong. Con của. Người."
"'Bok. Kei-Dei pợịing plẽnh teh păng đĩ-đăng sem tơmam oei lăm teh đak. sư pơgờr plẽnh teh, na sư ưh kơ oei lăm hnam bơngai pơm ôh.","Đức. Chúa. Trời đã dựng nên thế- giới và mọi vật trong đỏi lầ. Chúa của trời đất, chẳng ngự tại đền-thờbởi tay người ta dựng nên đâu."
"'Bok. Kei-Dei sut pơgoh đak măt lu sư, lu sư ưh pă lôch dơ̆ng, lu sư ưh pă đei tơdrong nhơ̆m hmoi ơh sơngondơ̆ng ôh, ưh pă đei tơdrong jĭ jăn păn hnong, yua kơ chăl arih.so hiong tôch boih.'.","Thiên. Chúa sẽ lau sạch nước mắt họ. Sẽ không còn sự chết; cũng chẳng còn tang tóc, kêu than và đau khổ nữa, vì những điều cũ đã biến mất."""
"'Bok. Kei-Dei sư tơpăt dêh, sư ưh kơ hiơt ôh dôm tơdrong. Jang iĕm mă sơ̆ mă dang ei; tơ̆drong iĕm 'mêm mơnat dih băl, tơdrong iĕm tơgŭm băl tơduă kon 'Bok. Kei. Dei, yua kơ iĕm băt 'mêm kơ sư.","Quả thế,. Thiên. Chúa không bất công đến nỗi quên việc anh em đã làm và lòng yêu mến anh em đã tỏ ra đối với danh. Người, khi trước đấy anh em phục vụ các người trong dân thánh, và hiện nay vẫn còn đang phục vụ."
"'Bok. Kei-Dei truh đỡng. Têman,. Kră. Yang. Tơngla 'Lỡng rơgoh truh đờng kông. Pharan. (Sêla). Tơdrong ư-ang sư gom đĩ lu tăl plẽnh,. Nờr bơnê ư-ang kơsưjỡp-jang kơ teh đak.","Này. Thiên. Chúa tự miền. Tê-man ngự giá, tự núi. Pa-ran, kìa Ðức. Thánh quang lâm. Bóng uy phong rợp chín tầng trời, câu chúc tụng vang mười phương đất."
"'Bok. Kei-Dei tơbôh kơ bơn tơdrong sư 'mêm mơnat kơ bơn tơpă thoi âu: sư wơh. Kon pôm sưjur tơ ala teh âu wă kơ sư lôch tang bơ̆n, wă kơ bơn arih ling-lang hăm sư.",Tình yêu của. Thiên. Chúa đối với chúng ta được biểu lộ như thế này:. Thiên. Chúa đã sai. Con. Một đến thế gian để nhờ. Con. Một của. Người mà chúng ta được sống.
"'Bok. Kei-Dei tơ̆bằt kơ lu sư dôm tơdrong lu sư wă pơma khan lê̆ hơdrol ..noh, sư ưh kơ ăn truh chăl arih lu sư ôh, sư ăn truh chăl arih lu bơ̆n dang ei. Thoi noh na 'Bok. Kei-Dei ăn. Yang. Bơhngol 'Lơ̆ng sư jụr oei hăm lu 'bok bcrtho tơdrong 'nao 'lơ̆ng. Yêsu. Krist, hă lu 'bok bơthŏ noh roi tơbăt kơ iĕm boih tơdrong sư wă pơklaih bơ̆n noh. Lu linh jang kơpal plĕnh kư̆m wă kơ hlôh tơdrong 'noh mơ̆n.","Thiên. Chúa đã mặc khải cho các ngài biết là các ngài có phận sự truyền đạt thông điệp ấy, không phải cho chính mình, mà là cho anh em. Đó là thông điệp mà nay các người giảng. Tin. Mừng đã loan báo cho anh em, nhờ tác động của. Thánh. Thần là Đấng đã được cử đến từ trời. Chính các thiên thần cũng ước mong được tìm hiểu kỹ lưỡng thông điệp ấy."
"'Bok. Kei-Dei wă kơ bơ̆n pơm 'lơ̆ng ling-lang, thoi noh na lu bơngai ưh kơ hlôh pơŏm 'bơ̆r huay pă pơma kơ bơ̆n dơ̆ng.",vì ý muốn của. Thiên. Chúa là anh em hãy làm điều thiện để bịt miệng những kẻ ngu xuẩn vô tri.
"'Bok. Kei-Dei wă kơ lu sư gô hơdai bơ̆n dang ei iŏk tơdrong hiôk 'lơ̆ng đêl sư.pơkă, wă khăn tơdrong. Yêsu .Krist jur dŏng pơklaih bơ̆n.","Quả thật,. Thiên. Chúa đã trù liệu cho chúng ta một phần phúc tốt hơn, nên không muốn cho họ đạt tới hạnh phúc trọn vẹn mà không có chúng ta."
"'Bok. Kei-Dei wă phak lu sư tơpă, yua kơ lu sư pơm kơnê̆ dang ei. Lu sư lăp đon kơ tơdrong ngôi kư̆ kă kơnăr kư̆m bưh ưh kơ băt mơlâu kơ đe. Năr iĕm sŏng sa tih, lu sư kửm năm sŏng sa hơdai iĕm. Mă-lei lu sưsa dưdêh, wă kơ mă hrăp kơ hơlŏng klak kơdih, ưh kơ băt kơ mơlâu kơ bôl buăl. Lu sư pơm tơdrong noh kơplah iĕm akŭm băl tơdrong 'lŏng, thoi lĕ kơ ao 'nao mă sưmơgri.","họ đã ăn ở bất chính thì được trả công bằng sự bất chính. Họ coi việc sống phóng đãng giữa ban ngày như một khoái lạc, họ là những người đầy khuyết điểm và tỳ ố, thích thú vì những chuyện lừa gạt của mình, trong lúc vui vẻ với anh em."
"'Bok. Kei-Dei ăn kơ bơn jing bơngaĭ 'nao sựwă kơdih đĕch, na sư ăn kơ bơn kơtơ̆ng to'drong sư, lu bơ̆n jing thoi 'ba hrŏih kơ lu bơngai nai yua kơ bơn lui hơdrol.","Người đã tự ý dùng. Lời chân lý mà sinh ra chúng ta, để chúng ta nên như của đầu mùa trong các thọ tạo của. Người."
'Bok. Kei-Dei ăn kơ bơ̆n. Yang. Bơhngol 'Lơ̆ng sư wă kơ dŏng bơ̆n lăm tôm tơdrong tơpă. sư ăn. Yang. Bơhngol 'Lơ̆ng kơlih kơ bơ̆n lui kơ. Yêsu. Krist mă 'Bok. Dŏng. Pơklaih bơ̆n.,"Thiên. Chúa đã tuôn đổ đầy tràn ơn. Thánh. Thần xuống trên chúng ta, nhờ Đức. Giê-su. Ki-tô, Đấng cứu độ chúng ta."
"'Bok. Kei-Dei ặn kơ lu bơngai lui bơ̆n tôm tơdrong hơgei phara, na bơ̆n athei jang kiơ̆ kơ sư ăn kơ bơ̆n hơgei-noh, wă kơ.bơ̆n gơh tơgŭm băl.","Ơn riêng. Thiên. Chúa đã ban, mỗi người trong anh em phải dùng mà phục vụ kẻ khác. Như vậy, anh em mới là những người khéo quản lý ân huệ thiên hình vạn trạng của. Thiên. Chúa."
"'Bok. Kei-Đei ăn kơ akăn sư hrŭk ao che 'bui kok hơdah rang dêh."". Ao che 'bui kok hơdah rang noh wă pơtih gia kơ lu kon 'Bok. Kei-Dei jing bơngai 'lơ̆ng tơpăt boih.","vì nay đã tới ngày cử hành hôn lễ. Con. Chiên, và. Hiền. Thê của. Người đã trang điểm sẵn sàng, nàng đã được mặc áo vải gai sáng chói và tinh tuyền."""
'Bok. Kla lech et đak tơ thong iĕ jĕ noh.,Hổ ra uống nước ở một dòng suối gần đấy.
'Bok. Kla ngih kơ. Kop kơdâu hmĕnh hloh kơ hăp tơpă kơ'na hăp rai hơdrin kơ'nôh kơdâu mă hmĕnh loi dâng.,Hô tường rùa chạy nhanh hon mình thật nên càng cố sức.
'Bok. Kla pâma rah pàng kotah hloi lâm halung.,"Cọp vừa nói, vừa nhảy xuống."
"'Bok. Mikael, 'bok mă pơgơ̆r tơduă lu sư linh jang 'lơ̆ng, kơplah yŏng yang kơnê̆ wă pơiei iŏk atâu. Môis, 'bok. Mikael ưh kơ pơ̆n pơma jâu kơnề kơ yang ei ôh. sư pôm pơma thoi âu đĕch: ""Inh gô mơ̆ng kơ 'Bok. Kei-Dei đĕch khă e."".","Khi bàn cãi và tranh luận với quỷ về thi hài ông. Mô-sê, ngay cả tổng lãnh thiên thần. Mi-ca-en cũng không dám đưa ra một phán quyết nào phạm đến nó, mà chỉ nói:. Xin. Chúa trừng phạt ngươi!"
"'Bok. Nôê sơ̆ kư̆m yua kơ sư lui, na lăp sư kơtơ̆ng 'Bok. Kei-Dei khan kơ sư ning-mônh gô đei tơdrong truh na sư lui hloi. sư pơm minh pôm duk tih wă dŏng pơklaih hnam dơnŏ sư. sư chu 'Bok. Kei-Dei, thoi nŏh na sư tơbăt kơ bơ̆n 'Bok. Kei-Dei jô̆ đĭ-đăng kon bơngai nai yoch ngăl. Pôm 'bok. Nôê đĕch 'Bok. Kei-Dei jô̆ bơngai 'lơ̆ng, yua kơ sư đei đon lui kơ 'Bok. Kei-Dei kơiăp.","Nhờ đức tin, ông. Nô-ê được. Thiên. Chúa báo cho biết những gì người ta chưa thấy; vì có lòng kính sợ. Thiên. Chúa, ông đã đóng một chiếc tàu để cứu gia đình ông. Tin như thế là ông đã lên án thế gian, và được phần gia nghiệp là sự công chính nhờ đức tin."
'Bok. Pơlă. Ja. Jal klaih tơchĕng hăp tơl:,Nghĩ một lát ông. Pơlă. Jă. Jal đáp:
'Bok. Pơlă. Jă. Jal khan kơ. Giông:,Lúc đó ông. Pơlă. Jă. Jal nói với. Giông:
'Bok. Pơlă. Jă. Jal khan kơ. Giông:,Ông. Pơlă. Jă. Jal nói với. Giông:
'Bok. Pơlă. Jă. Jal khan kơGiông:,Ông. Pơlă. Jă. Jal nói với. Giông:
'Bok. Pơlă. Jă. Jal khan:,Ông. Pơlă. Jă. Jal mời:
"'Bok. Pơlă. Jă. Jal kơdrăt, pă gơh năng, chêk bơlêk hrah đang tơrŏng, tŭk lê̆ tong jra, tŭk lê̆ tăng đơ̆ng 'bơ̆r boih.","Trước ánh hào quang rực rỡ từ. Giông khiến ông. Pơlă. Jă. Jal giật nảy mình và ngã ngửa, chiếc gậy bị buông thả ngay từ tay ông và cái tẩu thuốc cũng tự rời khỏi môi miệng của ông vì ông chóa cả mắt trước ánh hào quang của. Giông. Ông đã không nhìn thấy. Giông."
'Bok. Pơlă. Jă. Jal lơlĕhloi:,Ông. Pơlă. Jă. Jal hiểu ngay liền.
'Bok. Pơlă. Jă. Jal năm pơdriu yă. Sut. Lao:,Lúc đó ông. Pơlă. Jă. Jal đi đánh thức bà. Sut. Lao:
"'Bok. Pơlă. Jă. Jal păng năng gơliu đĕch boih, hrê̆ năng hơ drơh hnam đĕch boih:",Ông. Pơlă. Jă. Jal cúi nhìn nền nhà trầm ngâm suy nghĩ. Một lúc sau ông mới nói:
"'Bok. Pơlă. Jă. Jal truh tơangir boih, bô̆k hloh amăng jang năng năng dơdoan pơhrĕng dơ doan amieu. Giông dơ̆ng to.","Ông. Pơlă. Jă. Jal bước tới cổng làng và qua khỏi cổng gặp ngay chàng trai oai vệ, đó chính là. Giông."
'Bok. Pơlă. Jă. Jal tơtă. Giông dôm noh.,"Ông. Pơlă. Jă. Jal chỉ nói với. Giông bấy nhiêu đó, rŏi bà. Sut. Lao dìu chŏng về phòng ngủ của họ."
'Bok. Pơlă. Jă. Jal tơtơ̆tơtâi hloi đĕch boih.,"Ông. Pơlă. Jă. Jal xúc động đến run lên, rŏi khóc sụt sùi."
"'Bok. Pơlă. Jă. Jal, kră oei jăng hơnang oei pran pơm chĕp tong jra, pơma oei deh đĕch.","Ông. Pơlă. Jă. Jal già mà khỏe, ông xách cây gậy cho có lệ, gọi lớn:"
'Bok. Pơlă. Jă. Jal:,Ông. Pơlă. Jă. Jal nhắc:
'Bok. Pơlă. JăJal tơl:,Ông. Pơlă. Jă. Jal nói:
'Bok. Rah chep săng chong duh man jahngâm pran chava dĭ.,"bò...lấy gan ăn cùng., heo, lên núi hái thuốc cho. Rít, rồi dặn chàng cho ông. Rơh mồi lần uổng thuốc là mổ một con gà, trâu, Ông. Bơ. Jàu nghe xong"
"'Bok. Rah dei 4 'nu kon hadruh pràr guàng, tôm de hàp duh sang truh sanàm iok klo.","Khi dân làng đến đông đủ, ông mới nói:"
"'Bok. Rah nàng lâm mir bre hàp jang monhang bre hàp sang hadrin jang chong tadrong jang tam ma ragei loi, tam dei bu tayâng iok kon hadruh hàp.","Con gái của ông. Rơh là nàng. Pia. Phu, không thấy. Rít đâu mới đi tìm."
"'Bok. Rah wà chà ka kân hàp klo ragei juah, pa'nam ka jang.",Hôm nay dân làng chúng ta đi kiểm các cột để làm nhà rông.
'Bok. Rah ăn hăp mă ya hăp duh chê iĕ.,Ông nhờ. Rít đi tìm một. BơJâu để chữa cho mình.
'Bok. Ria athei ŏng hăp jĭ. Dăm. San năm rôp bre 'Hrĭt.,Bot. Ría liền ra lệnh cho con rể là chàng Đãm. Xoa đến bắt anh em. Rít.
'Bok. Rŏk apinh bre kon dăm:,Bác. Rỗk liền hỏi hai cậu con trai:
"'Bok. Rŏk chă tah anhĕng ăn kơ. Giông mu hơnŭng por, mu hơnŭngsem:","Ông. Rŏk đưa cho. Giông các gói cơm, gói thịt gà và nói:"
'Bok. Rŏk pojing dăm. Phă. Pomang păng. Rang. Hơmơ̆l.,Phă. Pơnang và. Rang. Hơmơ̆l là hai người con trai của ông. Rŏk.
'Bok. Rŏk păng 'bok. Set anhŏng oh minh pôm mĕ 'bă.,Ông. Rŏk và ông. Set là hai anh em ruột thịt.
"'Bok. Rơh athei iĕr tơmỏns; năm joh ier choh kŏnh kơdih, athei kŏ lua năm kăp, kŏ duh tơgơ̆ hơnenh.","Bot. Rot sai gà chọi đến mỗ thì mỏ gà bị quặp, sai chó săn đến cắn thì răng chó bị gẫy."
'Bok. Rơh athei kơnôr ĭch jur tơ kơpal teh năm pơ tang kơ kon bomgai lơìé.,Tam-cứ-tróc bảo ít ức xuống đất tin cho người biết.
"'Bok. Rơh chă rơih jâp taring bĭ đei bu tơyâng wă ăn oei kơ kon hơdruch hăp, 'Bok. Rơh tŏđon păns sa'ngon.","Khi nhà rông sắp dựng lên, ông. Rơh mới đến hỏi. Rít xem nên dựng cây cột thần kia ở đâu."
'Bok. Rơh duh iŏk hră pơnah lơlăi thoi yă -ke dĭ chŏng bĭ trŏ yang. Sơ-ri.,Bót. Rơ lại vác nỏ ra bắn đuổi.
"'Bok. Rơh jĭ bơngai pơdrŏng, đei gŏ bìáng hlunh hlanh thoi yă tơlê̆, chĭng chêng thoi tơmo lâm thong, ge sik duh lơ krâch krăch 'bĕnh lâm hnam, hrĕng hrai kơpô, rơmo, đĭch dam.","Bót. Rơ thì giàu có. Nhà lão nồi đồng nhiều như ốc sên, chiêng đồng lắm như đá ngoài bờ suối, ché quý đựng rượu cũng lắm, xếp đầy nhà."
'Bok. Rơh kơtâng đe ư. Hrĭt hin dơnuh chŏng đei đon bơnôh 'lâng.,Tiếng đồn về chàng. Hơ- rít nghèo nhưng tôt bụng vang cả nãm mười bển nước đầu đèo.
"'Bok. Rơh mĭl lach kơ hăp, athei lĭnh dâng plenh. Wang rôp bu mă paĭ khâr hnam hăp.","Bot. Rot tức giận quát mang ầm ĩ, sai quân lính nhà trời đi vây bắt kẻ nào phá hoại."
'Bok. Rơh năns lăp kơ đon jat.,"Rít bảo không biết vì chàng thấy cô nào cŭng đê̆u xinh đẹp,. Trò chuyện được một lúc, cô chị mới hỏi. Rít trong ba chị em thì chàng muốn lấy ai, dịu dàng."
'Bok. Rơh pơdrŏng chŏng kret pơxet.,Bót. Rơ giàu có nhưng keo kiệt.
"'Bok. Rơh pơkăl, kră, hơmuh, drănglo, dră kăn lâm pơlei athei tơra khong tơmam wă et so păng athei rĭm 'nu năm hơvih kơ ŭnh hnam hăp.","Lão buộc già, gái, trai trong buôn phải nộp lề mừng, trẻ, và bắt rất nhiều người tới phục dịch buổi lễ của nhà lão."
"'Bok. Rơh tơl tơdah kơ kơnôr ĭch lĕ "". Kon bơngai hơ'blih hơkar hơrih ling lang, gah 'bih athei lôch"".","Bot. Rot trả lời rõ ràng là “người lột da sống mãi, còn rắn phải chêt”."
"'Bok. Set apah đĭ đăng ăn kơ kăn hăp phe, ăn kơ đe 'ba.",Chình vì vậy mà ông. Set mới có được đám rẫy rộng lớn như thế.
"'Bok. Set khan kơ yă bia, hơkăn hăp:",Một hòm ông. Set bàn với vợ rằng:
'Bok. Set khan:,Bác. Set nói:
'Bok. Set kơchĕng jâp plei teh layơ mă đei nhŭng hon hơke ai bre?,Ông thầm nghĩ:. Ta tìm đâu ra con heo mọc sừng với con dê mọc nanh cơ chứ?
"'Bok. Set oei kơyă bia. Sĭn pơjing đe. Giông,. Giơ̆, bia. Lŭi.","Còn ông. Set lấy bà bia. Sìn sinh ra. Giông,. Giơ̆ và bia. Lùi."
"'Bok. Set oei tep, wă jĕ angah thoi đêl đăi.",Thần lão già nói với ông. Set rằng:
"'Bok. Set rôp ti. Giông, bâr 'bok. Set pơma tơpă ră tơdah tôm tĕch khĕch khoch.",Ông. Set nắm bàn tay. Giông vá ông bắt đầu nói ra hết cho con trai đầu những điều cần dặn dò:
'Bok. Set sơleng tôch đon.,"ông. Set choáng váng cả đầu, không biết tình như thế nào."
"'Bok. Set sơ̆ bĭ khĭn ră ăn kơ iĕm kơlih mănhang ră ăn kơ iĕm, iĕm chă đei dơ̆ng yơ tơmam mă plet plet.","Bác. Set lúc đó không nói cho các chàng biết là vì dù có nói ra các người cũng không làm gì được gì, kiếm không ra đâu vì đòi hỏi một việc không thể có được."
"'Bok. Set tơchĕng mă nhang ră ăn kơ iĕm tơdrong mănoh, chŏng iĕm gơh chă đei đơ̆ng y ơ đei nhŭng hon hơke bơbe hon grĕng.","Dù bác. Set có nói rõ điều đó cho mọi người biết, nhưng mọi người tìm đâu ra heo có sừng vả dê có răng nanh chứ."
'Bok athei đĭch dam tôh chêng hơxuang rơđŭk rơđăk.,Lão ra lệnh cho tôi tớ đánh chiêng rộn rịp.
"'Bok bơtho hơlĕnh pơdăr noh, lu sư khan wă ăn kơ lu bơngai noh rơngei, mă-lei tă kơ lu sư dơ̆ng jing đĭch, yua kơ lu sư ưh kơ kĕ gơ̆t kơ tơdrong pơm yoch, jing wă pơrăm akâu kơdih. Tơdrong kiơ bơ̆n ưh kơ kĕ pơgơ̆t; tơdrong noh bơ̆n oei đĭch.'.","Họ hứa cho những kẻ đó được tự do, nhưng chính họ lại làm nô lệ cho lối sống dẫn đến hư vong, vì đã thua ai thì phải làm nô lệ người ấy."
"'Bok dah xơng iŏk gah lôch đĕch, mă thoi yơ yơ hơnŏk duh minh trong ai đĕch.",Bác. Set đành chấp nhận chuốc lấy cái chết thôi. Chỉ có vậy thôi.
'Bok e gĭ kơdih. E năng ho dăm!,"Cha có thể đoán biết sẽ có một ngày cha được trở về, cha sẽ trở lại như một con người trước đây."
"'Bok hrê̆ năng tơ kơpal teh 'bôh teh 'brê kơhâng, rơhŭl rơhăi pă 'bôh mình joi 'long noh 'bok pơtơm lơlĕ tơdrong. Yang. Grain,. Yang. Glaih thoi yơ.","thấy mặt đất đỏ tựa da cam sành, trống trơ vắng vẻ mới hay đưọc sai sót của thần sấm sét., Ông ta vén mây nhìn xuống trần gian"
"'Bok hơrih thoi âu đĕch, kiơ̆ kơ kră leng.",Xưa nay ta vẫn sống cuộc đời bình dị thế này thôi...
"'Bok iung hơrih klaih kơ đang tôm tơdrong 'bă amơ̆i, noh gô đei tơdrong tơblah tơ blŭng.","Chàng rõ rồi chứ? Sau khi bác trai sống lại, đôi ta thành thân rồi cuộc chiến lớn xảy ra."
"'Bok iĕ đưk ti hơdar hơdeh kơdrăt 'bôh hăp tih kơjung rơngôch, hơbĕn ao hăp hrâp hiah goh.","Chú lẳng lặng đứng dậy vươn vai một cải thì tự nhiên cao lớn hẳn lên, áo quần cũ mẹ chú may cho chú bị xé toan«."
'Bok kră bơr đon hiôk chơt.,Ông già tính tình vui vẽ
'Bok kră đu bơnôh xô̆xôn.,Ông già tính tình vui vẽ
"'Bok lu nhôn kơkuh kơ yang. Baal tơ. Pêôr,. Sa tơmam soi pơm yang kơ bơngai lôch;.","TỔ-phụ chúng tôi cũng cúng-thờ. Ba-anh-Phê-ô, Ăn của-lễ cúng kẻ chết;"
"'Bok mă oei tơ tang-dŏ ei inh lăng sư dang tơmo rang mơnhal, tăp dăr kơ tang-dŏ sư oei ei đei hơdah jơk thoi plĕnh chro. Yôhan lĭôh bar-jit puăn 'nu lu đe kră.",Đấng ngự đó trông giống như ngọc thạch và xích não. Chung quanh ngai có cầu vồng trông giống như bích ngọc.
"'Bok mă pơm kơdranh kơ dôm tơdrong âu sư khan: ""Inh wă jê̆ jur tơpă."". Tơpă, ơ. Kră. Yang. Yêsu, dah jur bĕ.","Đấng làm chứng về những điều đó phán rằng: ""Phải, chẳng bao lâu nữa. Ta sẽ đến."". A-men, lạy. Chúa. Giê-su, xin ngự đến!"
"'Bok pai gŏ ei iŏk 'nhĕm sĕch blu na dan 'bơ̆t anăp. Sôl. Samuel khan: 'Nhĕm mă dan 'bơ̆t anăp ih sa bĕ; 'nâu mă 'nhĕm inh athei 'măn lê̆ pha wă ăn kơ ih sa năr 'nâu hơdai hăm lu bơngai mă inh krao wơ̆n. Lăm năr noh,. Sôl sŏng sa hơdai hăm. Samuel.","Đầu bếp lấy chả vai và miếng bọc chung quanh, đem dọn cho. Sau-lơ. Sa-mu-ên tiếp rằng:. Kìa, miếng đã để dành cho ngươi ở trước mặt ngươi; hãy ăn đi, từ khi ta định mời dân sự, ta đã giữ nó lại về tiệc nầy. Vậy, trong ngày đó,. Sau-lơ ăn bữa cùng. Sa-mu-ên."
